,Predicted,SE,lower,upper,LU,FI,EE,V,OP,BS
4151,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4152,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4153,0.889928033,0.188647084,0.587377154,1.348319217,BUSINESS,0,0,B,0,1
4154,0.842987331,0.184721628,0.54865515,1.295217295,BUSINESS,0,1,B,0,0
4155,0.386391396,0.142111692,0.187915354,0.794497666,TRANSPORTATION,0,0,B,0,0
4156,0.386391396,0.142111692,0.187915354,0.794497666,TRANSPORTATION,0,0,B,0,0
4157,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4158,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4162,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4163,0.386391396,0.142111692,0.187915354,0.794497666,TRANSPORTATION,0,0,B,0,0
4164,0.386391396,0.142111692,0.187915354,0.794497666,TRANSPORTATION,0,0,B,0,0
4165,0.397327972,0.143046766,0.196199527,0.804637604,TRANSPORTATION,0,22,B,0,0
4166,0.386391396,0.142111692,0.187915354,0.794497666,TRANSPORTATION,0,0,B,0,0
4167,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4168,0.388461588,0.142847095,0.188946942,0.798649629,TRANSPORTATION,0,0,B,0.018404031,0
4169,0.702942259,0.253437332,0.346760187,1.424984293,TRANSPORTATION,3,0,B,1.01964485,2
4170,0.733894346,0.243742181,0.382764018,1.407135692,TRANSPORTATION,0,60,B,1.183306677,4
4171,1.530640663,0.322529011,1.012773381,2.313312025,BUSINESS,2,32,B,1.097338184,2
4172,1.293491116,0.296253164,0.82567577,2.026363528,BUSINESS,0,76,B,0.19187555,5
4173,0.278508049,0.134579868,0.108024573,0.718047115,RESERVE,0,15,D,0,0
4174,2.483661067,0.451361207,1.739408527,3.546361997,RESIDENTIAL,17,14,B,0,5
4175,1.065284709,0.508820561,0.417733599,2.716639298,GREENERY,11,4,D,0,4
4176,1.671235576,0.784077639,0.666327245,4.191676647,GREENERY,11,87,E,0.005838335,5
4177,1.517547161,0.267655728,1.074020204,2.144232834,RESIDENTIAL,7,16,B,0.492650135,5
4178,2.050364785,0.702987003,1.047101101,4.014890013,RESIDENTIAL,22,11,E,0.7851362,1
4179,1.295976379,0.237820894,0.904472865,1.856943245,RESIDENTIAL,5,25,B,0.349347762,5
4180,1.873706399,0.459524014,1.158631918,3.030104395,RESIDENTIAL,5,42,A,0.356909465,6
4181,2.751331186,0.621326266,1.767332025,4.28319251,RESIDENTIAL,15,165,B,0.132330757,5
4182,0.404362874,0.328350091,0.082334142,1.985923814,COMMERCIAL,2,316,A,0,5
4183,0.52020214,0.171863796,0.272240748,0.994010883,TRANSPORTATION,0,79,B,0.105971186,3
4184,0.68823226,0.226963799,0.360601523,1.313537557,RESERVE,0,53,B,0,1
4185,0.849304853,0.30200579,0.423041885,1.705076399,RESERVE,0,0,F,0,2
4186,0.849304853,0.30200579,0.423041885,1.705076399,RESERVE,0,0,F,0,2
4187,0.760140643,0.27646188,0.372660513,1.550509854,RESERVE,0,0,F,0,0
4188,0.093778523,0.101003475,0.011358552,0.77425462,RESERVE,0,0,G,0,0
4225,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4226,2.03662196,1.517709477,0.472701715,8.774728067,BUSINESS,0,0,C,0,0
4227,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4228,0.846201919,0.185345599,0.550849967,1.299914189,BUSINESS,0,4,B,0,0
4229,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4230,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4231,0.880162485,0.194001553,0.571405933,1.355754214,BUSINESS,0,29,B,0.026283575,0
4232,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4233,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4235,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4236,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4237,1.051274376,0.28707129,0.61557169,1.795368162,BUSINESS,0,0,F,0,0
4238,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4239,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4240,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4241,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4242,1.051274376,0.28707129,0.61557169,1.795368162,BUSINESS,0,0,F,0,0
4243,0.84512903,0.185131119,0.550125373,1.298327821,BUSINESS,0,3,B,0,0
4244,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4245,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4246,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4247,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4248,0.842987331,0.184721628,0.54865515,1.295217295,BUSINESS,0,1,B,0,0
4249,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4250,1.051274376,0.28707129,0.61557169,1.795368162,BUSINESS,0,0,F,0,0
4251,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4252,0.842987331,0.184721628,0.54865515,1.295217295,BUSINESS,0,1,B,0,0
4253,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4254,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4255,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4259,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4260,0.386391396,0.142111692,0.187915354,0.794497666,TRANSPORTATION,0,0,B,0,0
4261,0.386391396,0.142111692,0.187915354,0.794497666,TRANSPORTATION,0,0,B,0,0
4262,0.386391396,0.142111692,0.187915354,0.794497666,TRANSPORTATION,0,0,B,0,0
4264,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4265,0.386391396,0.142111692,0.187915354,0.794497666,TRANSPORTATION,0,0,B,0,0
4266,0.386391396,0.142111692,0.187915354,0.794497666,TRANSPORTATION,0,0,B,0,0
4267,0.647244,0.219822869,0.332640601,1.259391653,RESERVE,0,2,B,0.011366924,1
4268,0.671318254,0.22548391,0.347556116,1.296677506,TRANSPORTATION,0,35,B,0.985593269,4
4269,1.148371142,0.251931521,0.747040757,1.765307001,RESIDENTIAL,0,5,B,1.501352713,3
4270,3.534067734,0.655716492,2.456640427,5.084030455,RESIDENTIAL,13,69,B,1.662749346,6
4271,0.90749246,0.413419987,0.371592634,2.216251046,GREENERY,1,7,E,0.641407257,4
4272,0.447582142,0.210533871,0.178026322,1.125281761,GREENERY,0,5,D,0,1
4273,1.664041235,0.537518599,0.883504898,3.134145875,RESIDENTIAL,16,27,E,0.169019853,7
4274,1.008699332,0.439537667,0.429391308,2.36957368,RESERVE,12,24,E,0,4
4275,1.614856158,0.574804052,0.803805108,3.244269517,RESERVE,0,1,B,2.782694044,3
4276,0.972402199,0.312756962,0.517691628,1.826504401,RESERVE,0,8,B,1.196097388,2
4277,1.398230518,0.435235603,0.759661585,2.573578314,RESERVE,3,45,B,1.052872355,5
4278,1.556140716,0.503388142,0.825463653,2.933592434,RESERVE,5,29,B,1.624715725,2
4279,0.994470275,0.329985532,0.518974195,1.905626789,RESERVE,0,0,B,1.499352516,1
4280,0.131760401,0.141060939,0.016162175,1.074162525,RESERVE,0,0,G,1.171203718,0
4281,0.762071862,0.276725257,0.374029363,1.552695,RESERVE,0,2,F,0,0
4282,0.851462603,0.302296817,0.42458187,1.707535379,RESERVE,0,2,F,0,2
4283,0.093778523,0.101003475,0.011358552,0.77425462,RESERVE,0,0,G,0,0
4321,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4322,2.03662196,1.517709477,0.472701715,8.774728067,BUSINESS,0,0,C,0,0
4323,0.934690454,0.73286709,0.20103064,4.345836253,TRANSPORTATION,0,0,C,0,0
4324,2.03662196,1.517709477,0.472701715,8.774728067,BUSINESS,0,0,C,0,0
4325,2.03662196,1.517709477,0.472701715,8.774728067,BUSINESS,0,0,C,0,0
4326,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4327,2.03662196,1.517709477,0.472701715,8.774728067,BUSINESS,0,0,C,0,0
4328,2.03662196,1.517709477,0.472701715,8.774728067,BUSINESS,0,0,C,0,0
4329,2.03662196,1.517709477,0.472701715,8.774728067,BUSINESS,0,0,C,0,0
4331,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4332,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4333,2.03662196,1.517709477,0.472701715,8.774728067,BUSINESS,0,0,C,0,0
4334,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4335,0.842987331,0.184721628,0.54865515,1.295217295,BUSINESS,0,1,B,0,0
4336,1.051274376,0.28707129,0.61557169,1.795368162,BUSINESS,0,0,F,0,0
4337,1.051274376,0.28707129,0.61557169,1.795368162,BUSINESS,0,0,F,0,0
4338,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4339,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4340,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4341,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4342,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4343,0.131685315,0.137747901,0.016949146,1.023120708,BUSINESS,0,12,G,0,0
4344,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4345,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4346,0.842987331,0.184721628,0.54865515,1.295217295,BUSINESS,0,1,B,0,0
4347,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4348,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4349,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4357,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4358,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4360,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4361,0.386391396,0.142111692,0.187915354,0.794497666,TRANSPORTATION,0,0,B,0,0
4362,0.386391396,0.142111692,0.187915354,0.794497666,TRANSPORTATION,0,0,B,0,0
4363,0.093778523,0.101003475,0.011358552,0.77425462,RESERVE,0,0,G,0,0
4364,0.445316519,0.209368867,0.177202597,1.11909648,GREENERY,0,1,D,0,1
4365,0.825740213,0.204251186,0.508503862,1.340888341,RESIDENTIAL,0,1,F,0,1
4366,0.787162734,0.202672839,0.475229561,1.303843912,RESIDENTIAL,0,7,F,0,0
4367,0.771102835,0.179461102,0.488663141,1.216788278,RESIDENTIAL,0,3,B,0.711357274,0
4368,0.615594475,0.300765588,0.236274483,1.603882711,RESERVE,0,50,D,1.623777956,5
4369,1.002497212,0.465962194,0.403128434,2.493003657,GREENERY,0,3,E,1.412627951,3
4370,1.449070845,0.485320201,0.75163454,2.793653302,RESERVE,0,3,B,2.20985836,4
4371,0.608762563,0.210238816,0.309372536,1.197882212,RESERVE,0,0,B,0,0
4372,0.608762563,0.210238816,0.309372536,1.197882212,RESERVE,0,0,B,0,0
4373,0.608762563,0.210238816,0.309372536,1.197882212,RESERVE,0,0,B,0,0
4374,0.608762563,0.210238816,0.309372536,1.197882212,RESERVE,0,0,B,0,0
4375,0.608762563,0.210238816,0.309372536,1.197882212,RESERVE,0,0,B,0,0
4376,0.093778523,0.101003475,0.011358552,0.77425462,RESERVE,0,0,G,0,0
4377,0.099377985,0.107050679,0.012032885,0.820749456,RESERVE,0,2,G,0,1
4378,0.144398747,0.149383403,0.019009835,1.096853209,GREENERY,0,0,G,0,0
4417,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4418,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4419,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4420,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4421,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4422,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4423,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4424,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4425,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4428,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4429,2.03662196,1.517709477,0.472701715,8.774728067,BUSINESS,0,0,C,0,0
4430,0.842987331,0.184721628,0.54865515,1.295217295,BUSINESS,0,1,B,0,0
4431,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4432,0.842987331,0.184721628,0.54865515,1.295217295,BUSINESS,0,1,B,0,0
4433,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4434,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4435,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4436,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4437,1.124525847,0.29197204,0.676025939,1.870576715,BUSINESS,0,0,A,0,0
4438,0.842987331,0.184721628,0.54865515,1.295217295,BUSINESS,0,1,B,0,0
4439,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4440,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4441,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4442,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4443,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4444,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4445,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4455,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4456,0.386391396,0.142111692,0.187915354,0.794497666,TRANSPORTATION,0,0,B,0,0
4457,0.386391396,0.142111692,0.187915354,0.794497666,TRANSPORTATION,0,0,B,0,0
4458,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4460,0.144398747,0.149383403,0.019009835,1.096853209,GREENERY,0,0,G,0,0
4461,0.144398747,0.149383403,0.019009835,1.096853209,GREENERY,0,0,G,0,0
4462,0.144398747,0.149383403,0.019009835,1.096853209,GREENERY,0,0,G,0,0
4463,0.09649816,0.100278876,0.01258833,0.739724378,RESIDENTIAL,0,2,G,0,0
4464,0.024066394,0.029278307,0.002217532,0.261187332,COMMERCIAL,0,70,G,0,1
4465,0.043996589,0.053691027,0.004024012,0.481037279,COMMERCIAL,0,178,G,1.796966481,0
4466,0.608762563,0.210238816,0.309372536,1.197882212,RESERVE,0,0,B,0,0
4467,0.608762563,0.210238816,0.309372536,1.197882212,RESERVE,0,0,B,0,0
4468,0.608762563,0.210238816,0.309372536,1.197882212,RESERVE,0,0,B,0,0
4469,0.093778523,0.101003475,0.011358552,0.77425462,RESERVE,0,0,G,0,0
4470,0.093778523,0.101003475,0.011358552,0.77425462,RESERVE,0,0,G,0,0
4471,0.093778523,0.101003475,0.011358552,0.77425462,RESERVE,0,0,G,0,0
4473,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4474,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4513,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4514,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4515,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4524,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4525,2.03662196,1.517709477,0.472701715,8.774728067,BUSINESS,0,0,C,0,0
4526,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4527,1.051274376,0.28707129,0.61557169,1.795368162,BUSINESS,0,0,F,0,0
4528,1.051274376,0.28707129,0.61557169,1.795368162,BUSINESS,0,0,F,0,0
4529,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4530,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4531,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4532,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4533,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4534,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4535,0.889928033,0.188647084,0.587377154,1.348319217,BUSINESS,0,0,B,0,1
4536,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4537,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4538,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4539,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4551,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4552,0.386391396,0.142111692,0.187915354,0.794497666,TRANSPORTATION,0,0,B,0,0
4553,0.386391396,0.142111692,0.187915354,0.794497666,TRANSPORTATION,0,0,B,0,0
4557,0.144398747,0.149383403,0.019009835,1.096853209,GREENERY,0,0,G,0,0
4558,0.146428047,0.151472895,0.019279533,1.112120998,GREENERY,0,11,G,0,0
4559,0.273952288,0.132827659,0.105916589,0.708575085,RESERVE,0,2,D,0,0
4560,0.886368618,0.314997156,0.441687257,1.77874574,RESERVE,0,68,A,0,0
4561,1.191592876,0.415539804,0.6015774,2.360284117,RESERVE,0,12,B,2.260762599,0
4562,0.094495104,0.101720534,0.011458345,0.779285746,RESERVE,0,6,G,0,0
4563,0.274648293,0.133085814,0.106245795,0.709973366,RESERVE,0,4,D,0,0
4564,0.608762563,0.210238816,0.309372536,1.197882212,RESERVE,0,0,B,0,0
4565,0.608762563,0.210238816,0.309372536,1.197882212,RESERVE,0,0,B,0,0
4609,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4610,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4611,0.934690454,0.73286709,0.20103064,4.345836253,TRANSPORTATION,0,0,C,0,0
4612,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4613,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4614,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4615,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4616,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4617,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4620,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4621,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4622,2.041796215,1.521593059,0.473890073,8.797254939,BUSINESS,0,2,C,0,0
4623,1.051274376,0.28707129,0.61557169,1.795368162,BUSINESS,0,0,F,0,0
4624,1.051274376,0.28707129,0.61557169,1.795368162,BUSINESS,0,0,F,0,0
4625,1.051274376,0.28707129,0.61557169,1.795368162,BUSINESS,0,0,F,0,0
4626,1.051274376,0.28707129,0.61557169,1.795368162,BUSINESS,0,0,F,0,0
4627,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4628,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4629,2.03662196,1.517709477,0.472701715,8.774728067,BUSINESS,0,0,C,0,0
4630,0.842987331,0.184721628,0.54865515,1.295217295,BUSINESS,0,1,B,0,0
4631,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4632,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4648,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4649,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4654,0.144398747,0.149383403,0.019009835,1.096853209,GREENERY,0,0,G,0,0
4655,0.081885073,0.064949136,0.017300297,0.387575157,COMMERCIAL,0,9,E,0,0
4656,0.834084092,0.385811071,0.33688446,2.065088642,GREENERY,0,70,E,1.059439064,0
4657,0.68820773,0.230526755,0.356940043,1.326917192,RESERVE,0,3,B,0.218359882,1
4658,0.937363354,0.39592457,0.409615632,2.145059878,GREENERY,0,0,B,0,0
4659,0.144398747,0.149383403,0.019009835,1.096853209,GREENERY,0,0,G,0,0
4660,0.144398747,0.149383403,0.019009835,1.096853209,GREENERY,0,0,G,0,0
4661,0.144398747,0.149383403,0.019009835,1.096853209,GREENERY,0,0,G,0,0
4662,0.096253617,0.100025167,0.012556323,0.737856016,RESIDENTIAL,0,0,G,0,0
4663,0.096253617,0.100025167,0.012556323,0.737856016,RESIDENTIAL,0,0,G,0,0
4705,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4706,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4707,0.934690454,0.73286709,0.20103064,4.345836253,TRANSPORTATION,0,0,C,0,0
4708,0.934690454,0.73286709,0.20103064,4.345836253,TRANSPORTATION,0,0,C,0,0
4709,0.934690454,0.73286709,0.20103064,4.345836253,TRANSPORTATION,0,0,C,0,0
4710,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4711,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4712,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4713,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4717,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4718,2.03662196,1.517709477,0.472701715,8.774728067,BUSINESS,0,0,C,0,0
4719,1.051274376,0.28707129,0.61557169,1.795368162,BUSINESS,0,0,F,0,0
4720,1.051274376,0.28707129,0.61557169,1.795368162,BUSINESS,0,0,F,0,0
4721,0.841918517,0.184526563,0.54790959,1.293692979,BUSINESS,0,0,B,0,0
4722,1.051274376,0.28707129,0.61557169,1.795368162,BUSINESS,0,0,F,0,0
4723,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4724,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4725,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4751,0.093778523,0.101003475,0.011358552,0.77425462,RESERVE,0,0,G,0,0
4752,0.147205318,0.152269961,0.019383674,1.117920421,GREENERY,0,13,G,0.009494961,0
4753,0.082197328,0.065175658,0.017375029,0.388856951,COMMERCIAL,0,12,E,0,0
4754,0.562540889,0.253612504,0.232489627,1.361145679,GREENERY,0,2,E,0,0
4755,0.273258047,0.132573568,0.105585668,0.707197873,RESERVE,0,0,D,0,0
4756,0.273258047,0.132573568,0.105585668,0.707197873,RESERVE,0,0,D,0,0
4757,1.194454925,0.485506531,0.538498395,2.649446278,GREENERY,0,16,F,0,0
4758,0.096253617,0.100025167,0.012556323,0.737856016,RESIDENTIAL,0,0,G,0,0
4759,0.096253617,0.100025167,0.012556323,0.737856016,RESIDENTIAL,0,0,G,0,0
4801,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4802,0.85158683,0.186516369,0.554366469,1.308160161,BUSINESS,0,9,B,0,0
4803,0.059598302,0.064252682,0.007203723,0.493072453,TRANSPORTATION,0,1,G,0,0
4804,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4805,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4806,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4807,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4808,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4809,0.059522738,0.064178983,0.00719275,0.492573236,TRANSPORTATION,0,0,G,0,0
4813,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4814,0.129695681,0.13566124,0.01669443,1.007579729,BUSINESS,0,0,G,0,0
4815,1.051274376,0.28707129,0.61557169,1.795368162,BUSINESS,0,0,F,0,0
4816,1.051274376,0.28707129,0.61557169,1.795368162,BUSINESS,0,0,F,0,0
4817,1.051274376,0.28707129,0.61557169,1.795368162,BUSINESS,0,0,F,0,0
4818,1.051274376,0.28707129,0.61557169,1.795368162,BUSINESS,0,0,F,0,0
4819,1.124525847,0.29197204,0.676025939,1.870576715,BUSINESS,0,0,A,0,0
